Geneid;Length;CBB;DZX;GCY;YXH;XCY;XZY;Control_ZCY;Control_ZJC;Control_QZY
ENSG00000258787;559;0;0;1;1;0;0;0;2;0
ENSG00000184254;5335;1204;388;660;445;408;365;528;599;1294
ENSG00000274532;202;0;0;0;0;0;0;0;0;0
ENSG00000261183;1239;11;23;21;22;20;16;20;16;27
ENSG00000258965;430;0;0;0;0;0;0;0;0;0
ENSG00000258931;877;0;0;0;0;0;0;0;0;0
ENSG00000280036;1854;1;2;0;1;6;4;0;3;0
ENSG00000259675;1047;0;0;0;0;0;0;1;0;0
ENSG00000286495;881;1;0;1;1;3;2;2;0;2
ENSG00000278456;635;15;7;4;4;5;6;0;2;0
ENSG00000103978;5594;1543;1158;1457;1122;1239;1321;1517;1662;1696
ENSG00000234797;795;48;104;73;82;89;88;61;113;278
ENSG00000180357;12112;2857;1949;2378;2464;2856;2608;2329;2925;1208
ENSG00000259767;454;14;8;9;11;7;9;13;1;0
ENSG00000273747;688;3;7;7;9;8;7;4;1;0
ENSG00000259555;1980;0;6;9;9;10;13;12;2;4
ENSG00000259183;231;0;0;0;1;0;0;0;0;0
ENSG00000230459;310;3;3;6;9;7;6;1;3;2
ENSG00000239471;297;0;0;0;0;0;0;0;0;0
ENSG00000201241;103;0;0;0;0;0;0;0;0;0
ENSG00000278497;290;0;0;0;0;0;0;0;0;0
ENSG00000207289;107;0;0;0;0;0;0;0;0;0
ENSG00000277243;75;0;0;0;0;0;0;0;0;0
ENSG00000238478;107;0;0;0;0;0;0;0;0;0
ENSG00000265322;75;0;0;0;0;0;0;0;0;0
ENSG00000238489;107;0;0;0;0;0;0;0;0;0
ENSG00000266545;82;0;0;0;0;0;0;0;0;0
ENSG00000243059;296;0;0;0;0;0;0;0;2;0
ENSG00000275174;107;0;0;0;0;0;0;0;0;0
ENSG00000264902;82;0;0;0;0;0;0;0;0;0
ENSG00000200790;107;0;0;0;0;0;0;0;0;0
ENSG00000277841;82;0;0;0;0;0;0;0;0;0
ENSG00000277515;237;0;0;0;0;0;0;0;0;0
ENSG00000273981;290;0;0;0;0;0;0;0;0;0
ENSG00000278222;290;0;0;0;0;0;0;0;0;0
ENSG00000274568;290;0;0;0;0;0;0;0;0;0
ENSG00000221641;52;0;1;0;0;0;0;2;0;0
ENSG00000222123;113;0;0;0;1;0;1;0;0;0
ENSG00000266517;79;0;0;0;0;0;0;0;0;0
ENSG00000212604;135;0;0;0;0;0;0;0;0;0
ENSG00000265793;75;0;0;0;0;0;0;0;0;0
ENSG00000200326;119;0;0;0;0;0;0;0;0;0
ENSG00000266039;94;0;0;0;0;0;0;0;0;0
ENSG00000277637;237;1;0;0;0;0;0;0;0;0
ENSG00000207432;133;0;0;2;1;0;2;0;0;0
ENSG00000273818;237;1;0;0;1;1;0;0;0;0
ENSG00000276891;290;0;0;0;0;0;0;0;0;0
ENSG00000274424;291;0;0;0;0;0;0;0;0;0
ENSG00000276941;94;0;0;0;0;0;0;0;0;0
ENSG00000206972;107;0;0;0;0;1;2;0;0;0
ENSG00000238783;105;14;29;35;9;11;29;13;3;7
ENSG00000276955;290;0;0;0;0;0;0;0;0;0
ENSG00000207191;95;1;2;0;0;0;3;0;0;0
ENSG00000200661;102;0;0;0;0;0;1;0;0;0
ENSG00000206609;92;11;9;12;9;10;12;0;0;8
ENSG00000206656;92;0;2;1;1;1;6;0;0;1
ENSG00000238519;133;0;0;0;0;0;0;0;0;0
ENSG00000274632;237;0;0;0;0;0;0;0;0;0
ENSG00000276314;75;0;0;0;0;0;0;0;0;0
ENSG00000277464;291;0;0;0;0;0;0;0;0;0
ENSG00000276610;67;0;0;0;0;0;0;0;0;0
ENSG00000239014;71;0;0;0;0;0;0;0;0;0
ENSG00000274640;67;0;0;0;0;0;0;0;0;0
ENSG00000207063;95;0;0;0;0;0;0;0;0;0
ENSG00000207001;95;0;0;0;0;0;0;0;0;0
ENSG00000207014;95;0;0;0;0;0;0;0;0;0
ENSG00000275529;96;0;0;0;0;0;0;0;0;0
ENSG00000207442;96;0;0;0;0;0;0;0;0;0
ENSG00000207133;95;0;0;0;0;0;0;0;0;0
ENSG00000207093;95;0;0;0;0;0;0;0;0;0
ENSG00000206727;95;0;0;0;0;0;0;0;0;0
ENSG00000207197;92;0;0;0;0;0;0;0;0;0
ENSG00000207137;92;0;0;0;0;0;0;0;0;0
ENSG00000206621;92;0;0;0;0;0;0;0;0;0
ENSG00000207174;92;0;0;0;0;0;0;0;0;0
ENSG00000207263;92;0;0;0;0;0;0;0;0;0
ENSG00000206688;92;0;0;0;0;0;0;0;0;0
ENSG00000207460;92;0;0;0;0;0;0;0;0;0
ENSG00000278715;92;0;0;0;0;0;0;0;0;0
ENSG00000277785;92;0;0;0;0;0;0;0;0;0
ENSG00000275127;92;0;0;0;0;0;0;0;0;0
ENSG00000207375;92;0;0;0;0;0;0;0;0;0
ENSG00000207279;92;0;0;0;0;0;0;0;0;0
ENSG00000252326;92;0;0;0;0;0;0;0;0;0
ENSG00000251815;96;0;0;0;0;0;0;0;0;0
ENSG00000251896;92;0;0;0;0;0;0;0;0;0
ENSG00000278123;91;0;0;0;0;0;0;0;0;0
ENSG00000263964;94;0;0;0;0;0;0;0;0;0
ENSG00000212415;65;0;0;0;0;0;0;0;0;0
ENSG00000265098;68;0;0;0;0;0;0;0;0;0
ENSG00000274216;282;0;0;0;0;0;0;0;0;0
ENSG00000265102;109;4;1;2;2;5;2;0;1;0
ENSG00000206676;103;0;0;0;0;0;0;0;0;0
ENSG00000200305;105;0;0;0;0;0;0;0;0;0
ENSG00000265814;264;0;1;0;0;0;0;0;0;0
ENSG00000203573;298;0;0;0;0;0;0;0;0;0
ENSG00000223313;104;12;17;8;13;17;13;1;19;7
ENSG00000240847;301;0;0;1;0;0;0;0;0;0
ENSG00000252714;112;0;0;0;0;0;0;0;0;0
ENSG00000207712;97;0;0;0;0;0;0;0;2;0
ENSG00000243871;344;5;1;1;2;1;1;0;1;0
ENSG00000201077;107;2;3;2;4;1;1;3;0;0
ENSG00000238456;103;0;0;0;0;0;0;0;0;0
ENSG00000223308;320;0;0;0;0;0;0;0;0;0
ENSG00000212424;165;0;0;0;0;0;0;0;0;0
ENSG00000222343;293;0;0;0;0;0;0;0;0;0
ENSG00000238819;85;0;0;0;0;0;0;0;0;0
ENSG00000201086;119;0;0;0;0;0;0;0;1;0
ENSG00000200605;109;0;0;0;0;0;0;0;0;0
ENSG00000207105;111;0;1;1;1;0;3;0;0;0
ENSG00000265942;303;1;2;6;1;8;3;0;1;1
ENSG00000266593;75;0;0;0;0;0;0;0;0;0
ENSG00000200120;102;1;0;2;2;5;3;0;0;1
ENSG00000264210;84;0;0;0;1;0;1;0;0;0
ENSG00000243338;295;0;2;0;0;0;0;0;1;0
ENSG00000271819;107;1;5;8;3;6;8;0;1;3
ENSG00000284284;82;0;0;0;0;0;0;0;0;0
ENSG00000241175;304;1;0;0;0;0;0;0;0;0
ENSG00000252066;147;1;0;0;0;0;0;0;0;0
ENSG00000239703;298;0;0;1;0;0;0;3;0;0
ENSG00000252984;102;2;2;0;4;5;3;0;0;0
ENSG00000199730;303;4;0;0;2;0;1;0;0;0
ENSG00000200318;216;0;0;0;0;0;0;0;0;0
ENSG00000276713;266;0;0;0;0;0;0;0;0;0
ENSG00000221033;129;0;0;0;0;0;0;0;0;0
ENSG00000212625;118;3;0;2;3;0;1;0;0;0
ENSG00000253030;80;1;0;0;0;0;2;0;0;0
ENSG00000200070;141;0;1;0;1;0;0;0;0;1
ENSG00000199512;104;0;1;0;1;0;0;2;0;0
ENSG00000200252;111;0;0;0;0;0;0;0;0;0
ENSG00000277413;164;3;4;2;2;5;1;1;1;0
ENSG00000276696;130;1;1;0;6;4;2;1;0;0
ENSG00000239035;104;0;0;0;5;3;2;0;4;0
ENSG00000277919;77;0;0;0;1;0;0;0;0;0
ENSG00000275451;110;0;0;0;0;1;0;0;0;0
ENSG00000211137;85;0;0;0;0;0;0;0;0;0
ENSG00000252712;136;2;0;4;3;3;4;0;0;1
ENSG00000223271;100;0;0;0;1;0;2;0;1;0
ENSG00000252217;96;0;0;1;0;0;1;1;0;0
ENSG00000200156;116;284;229;234;276;226;272;2;0;235
ENSG00000206625;107;0;0;0;0;0;0;0;0;0
ENSG00000200216;106;0;0;0;0;0;0;0;0;0
ENSG00000263512;100;0;0;0;0;0;0;0;0;0
ENSG00000207965;97;0;0;0;0;0;1;0;0;0
ENSG00000199574;69;0;0;0;0;0;0;0;0;0
ENSG00000280554;71;0;0;0;0;0;0;0;0;0
ENSG00000202529;72;0;0;0;0;0;0;0;0;0
ENSG00000199673;99;0;0;0;0;0;0;0;0;0
ENSG00000200623;72;0;0;0;0;0;0;0;0;0
ENSG00000201704;120;0;0;0;0;0;0;0;0;0
ENSG00000265195;76;6;6;5;5;9;6;1;0;0
ENSG00000277391;76;2;0;1;0;0;0;0;0;0
ENSG00000252722;131;5;0;0;2;7;3;0;0;0
ENSG00000212279;70;0;0;0;0;0;0;0;0;0
ENSG00000207223;102;13;9;12;12;10;7;4;1;0
ENSG00000207162;107;4;6;6;4;3;3;3;5;2
ENSG00000275992;223;0;0;0;0;0;0;0;0;0
ENSG00000278604;223;0;0;0;0;0;0;0;0;0
ENSG00000275411;66;0;0;0;0;0;0;0;0;0
ENSG00000207449;107;3;0;3;1;1;0;1;0;0
ENSG00000199580;103;0;0;1;2;0;0;3;0;0
ENSG00000200873;117;3;1;0;2;0;1;0;0;0
ENSG00000222094;185;0;0;0;0;0;1;0;0;0
ENSG00000203411;298;0;0;0;0;0;0;0;0;1
ENSG00000243365;296;0;0;0;0;0;0;0;0;0
ENSG00000278348;281;0;0;0;0;0;0;0;0;0
ENSG00000284385;101;0;0;0;0;0;0;0;0;0
ENSG00000196274;343;5;4;3;0;4;2;1;2;4
ENSG00000266589;77;4;4;0;1;3;4;2;5;0
ENSG00000241807;221;0;0;0;0;0;0;0;0;0
ENSG00000222139;107;0;0;0;0;0;0;0;0;0
ENSG00000264386;86;2;2;0;2;1;1;0;0;0
ENSG00000266308;263;3;4;1;0;1;1;1;0;0
ENSG00000284059;137;1;3;2;3;2;1;2;1;0
ENSG00000284343;75;0;0;0;0;0;0;0;0;0
ENSG00000207695;84;0;0;0;0;0;0;0;0;0
ENSG00000212374;96;0;2;1;0;0;1;0;0;0
ENSG00000200444;91;0;0;0;0;0;0;0;0;0
ENSG00000266449;45;0;0;0;1;0;1;0;0;0
ENSG00000201510;340;1;0;0;1;1;0;0;0;0
ENSG00000221634;83;2;1;0;5;1;2;0;4;0
ENSG00000277582;247;0;0;0;0;0;0;0;0;0
ENSG00000221630;91;4;0;0;0;2;2;0;0;0
ENSG00000212170;162;0;0;1;0;3;0;0;0;0
ENSG00000207150;107;0;0;0;0;0;0;0;0;0
ENSG00000277578;277;0;0;0;0;0;0;0;0;0
ENSG00000251891;62;1;1;1;2;2;1;0;0;0
ENSG00000202081;107;3;6;5;7;11;5;3;2;2
ENSG00000284160;67;0;0;0;0;0;0;0;0;0
ENSG00000277295;223;0;0;0;0;0;0;0;0;0
ENSG00000207703;110;2;1;0;1;0;1;0;0;0
ENSG00000283484;78;0;0;0;0;0;0;0;0;0
ENSG00000200142;98;0;1;0;0;1;1;0;0;0
ENSG00000223120;316;0;0;0;0;0;2;0;0;0
ENSG00000242863;319;2;0;5;0;0;0;0;0;0
ENSG00000284324;77;0;2;1;0;0;1;3;0;0
ENSG00000251729;127;0;0;1;0;0;0;0;0;0
ENSG00000264480;77;4;1;10;14;15;2;3;2;0
ENSG00000283888;47;0;0;0;0;0;0;0;0;0
ENSG00000201724;92;2;2;0;2;3;4;0;0;1
ENSG00000222617;310;0;0;0;0;0;0;0;0;1
ENSG00000239197;143;0;0;0;0;0;0;0;3;0
ENSG00000274079;283;0;0;0;1;0;0;1;1;0
ENSG00000240927;276;0;0;0;1;1;1;0;0;0
ENSG00000283372;98;0;0;0;2;0;1;0;0;0
ENSG00000222361;97;0;0;0;0;0;0;0;0;0
ENSG00000222076;191;0;0;1;1;0;1;0;0;0
ENSG00000166716;8190;1638;1740;1756;1915;1850;1936;2064;2719;1364
ENSG00000259415;429;1;1;2;3;5;3;0;0;0
ENSG00000200991;118;1;1;6;3;1;2;0;1;0
ENSG00000207245;83;0;0;0;0;0;0;0;0;0
ENSG00000252277;85;0;0;0;0;0;0;0;0;0
ENSG00000279050;2414;0;0;0;0;0;0;0;0;0
ENSG00000212428;59;0;0;0;0;0;0;0;0;0
ENSG00000270814;340;0;0;0;1;0;0;0;1;1
ENSG00000201831;82;1;1;0;1;0;0;0;0;2
ENSG00000199712;82;0;1;0;0;2;0;0;0;0
ENSG00000199970;82;0;0;0;0;0;0;0;0;0
ENSG00000200680;82;0;0;0;0;0;1;0;0;1
ENSG00000200503;82;4;1;6;2;2;4;0;0;6
ENSG00000200812;82;0;0;1;0;0;0;0;0;0
ENSG00000278089;82;0;0;0;0;0;0;0;0;0
ENSG00000200726;82;0;0;1;0;1;0;0;0;0
ENSG00000199782;82;0;0;0;0;0;1;0;0;0
ENSG00000201943;81;4;3;4;8;1;2;0;0;4
ENSG00000200486;82;0;0;0;0;0;0;0;0;0
ENSG00000199453;82;0;0;1;0;0;0;0;0;0
ENSG00000273835;82;0;0;0;0;0;0;0;0;0
ENSG00000199960;81;1;2;1;0;0;1;0;0;0
ENSG00000201679;81;4;5;3;5;5;2;0;0;6
ENSG00000200757;82;2;4;1;1;1;0;0;0;2
ENSG00000201482;82;0;0;0;0;0;0;0;0;0
ENSG00000200163;82;0;0;0;0;0;0;0;0;0
ENSG00000199968;82;0;0;0;0;0;0;0;0;0
ENSG00000201969;82;0;0;0;0;0;0;0;0;0
ENSG00000199833;81;0;0;0;0;0;0;0;0;0
ENSG00000201326;82;0;0;1;3;0;0;0;0;0
ENSG00000201331;82;3;2;2;5;1;2;0;0;3
ENSG00000200398;82;0;0;0;0;0;0;0;0;0
ENSG00000199489;82;0;0;0;0;0;0;0;0;0
ENSG00000275524;82;0;0;0;0;0;0;0;0;0
ENSG00000201300;82;0;0;0;0;0;0;0;0;0
ENSG00000200801;81;0;0;0;0;0;0;0;0;0
ENSG00000199704;82;0;0;0;0;0;0;0;0;0
ENSG00000200987;82;2;0;1;3;0;0;0;0;1
ENSG00000202188;82;0;0;0;0;0;0;0;0;0
ENSG00000200949;82;13;4;8;9;6;9;0;0;13
ENSG00000200593;82;3;3;5;8;4;5;0;0;5
ENSG00000199311;82;1;1;1;0;1;3;0;0;3
ENSG00000201992;82;0;0;0;0;0;0;0;0;0
ENSG00000202499;82;0;0;0;0;0;0;0;0;0
ENSG00000200638;82;0;0;0;0;0;1;0;0;0
ENSG00000201907;82;2;0;1;1;0;2;0;0;1
ENSG00000200564;82;1;1;0;1;1;0;0;0;3
ENSG00000272460;82;3;2;2;6;3;4;0;0;6
ENSG00000200478;82;1;2;0;2;0;3;0;0;3
ENSG00000201143;82;2;0;2;3;0;5;0;0;1
ENSG00000202373;82;0;0;0;0;1;0;0;0;0
ENSG00000202261;82;0;0;2;0;0;0;0;0;1
ENSG00000280234;1449;3;3;19;7;8;11;4;6;1
ENSG00000212380;81;0;0;0;0;0;0;0;0;0
ENSG00000276844;71;0;0;0;0;0;0;0;0;0
ENSG00000212528;86;0;0;0;1;0;0;0;3;0
ENSG00000201634;76;0;0;0;0;0;0;0;0;0
ENSG00000239169;67;0;0;0;1;0;0;0;0;0
ENSG00000261529;1603;3;6;18;7;8;5;0;1;0
ENSG00000274954;293;1;1;0;1;1;1;0;1;0
ENSG00000277677;283;0;1;0;2;0;0;1;1;0
ENSG00000259632;1800;3;1;1;1;7;5;0;1;0
ENSG00000207484;98;1;2;1;2;0;1;0;1;0
ENSG00000259201;510;4;3;1;6;0;4;2;2;0
ENSG00000272337;106;4;5;1;5;4;3;2;2;0
ENSG00000259185;510;0;0;0;0;0;0;0;0;0
ENSG00000259556;1041;39;25;31;38;38;28;16;21;14
ENSG00000166477;2651;409;362;319;294;294;343;278;219;271
ENSG00000138594;10632;919;729;775;812;787;840;858;535;845
ENSG00000168781;8075;712;541;667;574;509;601;472;537;286
ENSG00000237289;3310;1;0;2;1;0;1;2;0;1
ENSG00000242866;8102;17;22;31;11;13;6;3;8;3
ENSG00000222398;106;0;1;1;1;0;0;2;1;0
ENSG00000284772;1684;0;0;1;0;0;0;1;0;0
ENSG00000206991;107;41;32;40;20;23;38;10;3;8
ENSG00000275601;635;26;17;31;27;32;24;15;15;8
ENSG00000224677;158;26;17;22;13;27;15;4;5;0
ENSG00000249839;3235;23;9;18;21;9;9;5;4;3
ENSG00000223572;2777;1;2;0;1;0;0;4;0;0
ENSG00000201136;108;0;4;3;0;1;1;0;0;0
ENSG00000205771;3925;76;74;78;64;65;80;71;58;36
ENSG00000206589;107;5;9;8;4;5;6;2;3;2
ENSG00000167004;4221;3568;3229;3898;3489;3485;3667;4916;6079;5913
ENSG00000128886;2500;7;10;15;5;9;3;3;3;5
ENSG00000262560;2326;0;0;0;0;0;0;0;0;0
ENSG00000221792;101;0;0;0;0;0;0;0;0;0
ENSG00000140259;2261;775;800;799;784;720;765;1012;1241;1161
ENSG00000138614;4210;800;641;864;668;720;817;914;805;1072
ENSG00000074621;9084;501;321;537;373;422;436;328;407;200
ENSG00000275638;466;0;0;0;0;0;0;0;0;0
ENSG00000174485;10623;1849;1362;1863;1460;1939;1781;1129;1071;970
ENSG00000238311;104;8;2;4;1;2;4;1;0;0
ENSG00000264737;87;1;2;0;1;1;0;0;0;0
ENSG00000103769;5680;2492;1679;1980;1526;1649;1756;2309;2073;2870
ENSG00000261544;428;8;0;9;7;15;12;5;1;0
ENSG00000259924;964;12;11;18;15;15;15;1;6;1
ENSG00000249271;879;1;0;1;0;1;1;0;0;0
ENSG00000283249;75;0;0;0;0;0;0;0;0;0
ENSG00000201084;105;0;1;6;2;0;1;0;0;0
ENSG00000279912;3925;45;32;122;107;148;55;12;6;2
ENSG00000271078;2059;12;11;48;15;23;11;10;1;11
ENSG00000207257;107;0;0;0;0;0;0;0;0;0
ENSG00000260211;2529;50;42;46;12;41;51;13;8;2
ENSG00000260642;251;0;0;0;0;4;0;0;0;0
ENSG00000288627;177;0;0;4;1;7;5;1;0;0
ENSG00000261491;696;7;3;19;4;29;14;5;2;4
ENSG00000249931;3231;32;15;83;13;24;19;17;7;6
ENSG00000275776;249;0;0;0;0;0;0;0;0;0
ENSG00000215304;1097;23;10;52;6;25;9;4;5;7
ENSG00000261279;1687;16;5;22;7;11;8;5;2;9
ENSG00000206987;133;4;0;4;0;0;1;0;0;0
ENSG00000261708;544;3;0;0;0;1;1;1;11;0
ENSG00000206127;5358;44;57;53;42;65;67;21;18;8
ENSG00000274076;291;0;0;0;0;0;0;0;0;0
ENSG00000270789;144;1;0;1;1;0;0;0;0;0
ENSG00000261375;1262;0;4;1;0;4;1;0;1;0
ENSG00000254912;1226;1;7;0;2;2;1;0;4;1
ENSG00000223509;2846;130;116;155;153;133;182;97;77;52
ENSG00000280359;461;0;0;0;1;0;0;0;0;0
ENSG00000259213;841;0;0;0;2;0;0;0;0;0
ENSG00000260139;4818;15;13;14;14;18;13;1;16;3
ENSG00000260776;3175;6;12;19;3;44;5;5;11;7
ENSG00000261244;353;0;0;0;0;3;0;0;3;0
ENSG00000242066;265;0;0;0;0;1;0;0;0;0
ENSG00000214646;876;3;5;5;2;9;3;0;2;0
ENSG00000261403;571;1;0;0;0;0;0;0;0;0
ENSG00000261143;3758;2;8;2;4;5;9;6;8;2
ENSG00000259792;483;1;3;2;4;1;1;7;4;1
ENSG00000199633;126;0;0;0;0;1;0;0;0;0
ENSG00000136425;2137;171;217;255;250;153;202;519;509;649
ENSG00000166411;6823;934;844;1028;842;960;824;948;753;758
ENSG00000260988;1931;18;12;20;8;17;11;6;13;1
ENSG00000242276;889;0;0;0;0;0;0;1;0;0
ENSG00000225362;2849;0;1;0;0;0;0;1;1;0
ENSG00000259964;4603;4;2;3;3;1;4;0;7;0
ENSG00000259781;646;111;134;146;121;144;170;147;178;167
ENSG00000280038;3350;1;7;8;0;2;8;3;0;1
ENSG00000259694;546;0;0;0;0;0;0;0;0;0
ENSG00000259511;1364;29;34;48;22;40;30;6;4;1
ENSG00000259726;4910;32;20;48;33;36;27;12;4;1
ENSG00000225151;4915;23;32;20;36;21;31;34;46;31
ENSG00000278422;247;0;0;0;0;0;0;0;0;0
ENSG00000184206;6065;72;228;198;71;121;227;50;30;20
ENSG00000259633;102;0;0;0;0;0;0;0;0;0
ENSG00000259683;970;140;47;112;58;69;242;26;29;10
ENSG00000244056;265;28;15;21;16;15;29;12;8;0
ENSG00000259570;389;32;8;25;14;20;58;1;11;0
ENSG00000235370;8796;68;20;42;30;22;98;5;4;3
ENSG00000272887;3730;3;0;1;0;0;0;0;0;0
ENSG00000259538;205;2;1;5;1;1;0;0;1;0
ENSG00000259774;1212;3;2;2;7;2;2;2;0;2
ENSG00000278785;247;0;0;0;0;0;1;0;0;0
ENSG00000092470;4054;88;114;132;104;82;80;134;177;197
ENSG00000200391;113;2;0;0;0;0;0;1;0;0
ENSG00000227973;396;2;2;6;1;1;0;3;4;1
ENSG00000166763;5695;22;21;9;5;3;14;2;6;1
ENSG00000140416;13765;749;436;418;381;342;432;440;474;773
ENSG00000140332;12634;1731;1257;1938;1452;1708;1697;1690;2430;1391
ENSG00000067369;12976;2821;2028;2029;2230;2193;1954;1657;2041;1274
ENSG00000156970;4463;122;135;130;130;79;93;146;203;151
ENSG00000233917;2635;0;0;0;0;0;0;0;0;0
ENSG00000184508;5229;92;77;97;67;85;101;93;134;181
ENSG00000255192;1886;29;23;29;17;24;23;1;12;4
ENSG00000137872;8523;281;291;268;270;195;328;188;206;191
ENSG00000169032;2971;375;485;365;478;434;457;565;800;660
ENSG00000128731;20190;4906;3545;3728;4225;4370;3838;2852;3593;1658
ENSG00000170776;20280;4023;2705;3919;3604;3452;3472;3213;4300;2271
ENSG00000137822;11171;298;307;297;305;303;318;356;355;257
ENSG00000166143;867;10;12;19;7;14;14;7;11;0
ENSG00000178718;2355;284;135;276;111;108;138;397;279;579
ENSG00000184056;3755;86;70;54;56;60;60;41;76;58
ENSG00000185823;7619;82;73;116;71;96;66;35;48;2
ENSG00000129003;19703;3548;2581;3030;3279;3916;3481;1112;1137;647
ENSG00000177082;9622;270;296;240;242;278;263;159;180;87
ENSG00000169105;2175;501;336;403;371;325;421;599;716;813
ENSG00000166664;4037;150;163;330;134;144;197;103;89;54
ENSG00000137812;10250;189;257;179;374;74;143;317;490;99
ENSG00000173548;8002;434;362;515;429;366;485;587;545;550
ENSG00000166762;8093;945;796;848;588;773;709;304;178;78
ENSG00000140262;9446;1595;1710;1574;1844;1848;1862;1631;1466;1492
ENSG00000259358;2459;9;1;3;3;0;3;0;0;0
ENSG00000277500;241;1;0;1;0;1;2;0;0;0
ENSG00000206849;132;0;0;0;0;0;0;0;0;0
ENSG00000175344;21248;261;391;718;383;518;471;168;199;91
ENSG00000134153;1452;748;457;551;391;442;451;646;637;1071
ENSG00000243094;404;6;3;2;3;5;9;4;3;1
ENSG00000182405;6604;134;78;137;83;92;83;85;63;62
ENSG00000134152;7311;856;625;835;721;772;718;557;394;483
ENSG00000128463;4445;692;704;717;575;646;681;924;1037;1227
ENSG00000259468;387;0;0;1;1;1;0;1;0;0
ENSG00000207091;101;0;0;1;2;2;0;2;0;0
ENSG00000182117;507;297;306;235;224;224;267;446;450;780
ENSG00000184507;4196;42;81;36;103;7;31;163;406;130
ENSG00000176454;4702;169;337;231;277;204;295;231;240;227
ENSG00000259904;1063;4;2;3;3;2;4;1;4;1
ENSG00000221649;82;0;0;0;0;0;0;0;0;0
ENSG00000260639;338;0;0;0;0;0;0;0;0;0
ENSG00000261081;970;1;0;1;0;0;0;0;0;0
ENSG00000279092;4824;9;9;4;9;3;6;3;10;0
ENSG00000260275;310;0;0;0;0;0;0;0;1;0
ENSG00000260123;1938;0;1;3;2;1;2;0;2;0
ENSG00000261407;756;1;0;0;0;0;0;1;2;1
ENSG00000140526;10068;1662;1399;1806;1695;2047;1912;1542;1963;1027
ENSG00000239151;62;0;0;0;1;1;0;0;0;0
ENSG00000259699;949;1;2;1;0;2;1;1;0;0
ENSG00000259948;678;0;0;0;0;0;0;0;0;0
ENSG00000140522;1848;3;5;6;7;9;4;5;3;1
ENSG00000275101;72;0;0;0;0;0;0;0;0;0
ENSG00000261441;1109;5;2;2;1;0;2;2;11;7
ENSG00000279708;1537;0;0;0;0;0;0;0;0;0
ENSG00000287717;1265;0;0;0;0;0;0;0;0;0
ENSG00000284329;90;0;0;0;0;0;0;0;0;0
ENSG00000140199;10508;692;930;1004;1325;993;1107;1417;1556;715
ENSG00000259539;595;0;0;0;0;0;0;0;0;0
ENSG00000138606;4894;111;112;91;107;92;117;124;221;173
ENSG00000259519;292;0;0;1;0;0;2;2;3;2
ENSG00000259932;623;6;3;6;5;3;6;5;4;8
ENSG00000260035;308;4;5;1;3;2;3;0;1;1
ENSG00000279014;597;0;0;2;1;1;1;0;2;1
ENSG00000261709;128;0;0;0;0;0;0;0;0;0
ENSG00000259338;397;1;3;3;5;7;1;5;0;3
ENSG00000259520;4290;4;14;2;4;25;11;0;6;3
ENSG00000137860;5189;4;4;2;21;20;3;14;13;0
ENSG00000285597;969;7;3;8;1;2;2;3;0;0
ENSG00000235390;616;0;1;0;2;7;0;3;0;0
ENSG00000259433;2426;9;22;7;14;36;13;13;5;3
ENSG00000238941;107;0;5;5;3;6;2;2;0;2
ENSG00000171766;9260;7435;10780;9619;9729;12002;11181;11697;11762;15495
ENSG00000275672;1424;10;9;20;10;30;17;18;15;7
ENSG00000171763;3397;486;304;496;396;313;311;448;401;341
ENSG00000259342;729;11;12;54;7;20;12;28;36;56
ENSG00000284386;80;0;0;0;0;0;0;0;0;0
ENSG00000259354;3886;7;1;12;2;4;4;4;4;3
ENSG00000104154;8026;580;318;333;396;338;381;381;445;333
ENSG00000179362;3091;35;20;27;21;23;31;16;24;14
ENSG00000207516;128;0;0;0;0;0;0;0;4;0
ENSG00000259681;431;2;1;0;0;2;2;0;0;0
ENSG00000259427;299;0;0;0;1;1;0;0;0;0
ENSG00000275709;548;10;7;2;4;9;7;1;3;0
ENSG00000104164;6773;983;807;1256;807;876;956;920;732;796
ENSG00000260170;1060;0;0;0;0;0;0;0;0;0
ENSG00000200419;102;1;1;0;0;1;0;2;0;0
ENSG00000137767;2941;7;18;20;16;8;22;40;49;50
ENSG00000273972;544;0;0;0;0;0;0;0;0;0
ENSG00000259465;1308;1;1;0;1;1;0;0;2;0
ENSG00000138592;20641;1228;1017;1374;1100;1181;1235;873;797;610
ENSG00000252376;118;0;1;2;2;2;3;0;0;0
ENSG00000242737;359;4;4;3;8;2;5;0;4;0
ENSG00000170236;3967;39;36;50;45;41;57;23;20;7
ENSG00000092439;12380;1289;1100;1235;1127;1237;1257;689;699;424
ENSG00000259684;606;0;0;0;0;0;0;0;0;0
ENSG00000288645;390;0;0;0;0;0;0;0;0;0
ENSG00000243027;294;3;2;0;1;1;6;6;1;1
ENSG00000138600;8045;1138;673;1071;833;899;788;849;893;993
ENSG00000279665;575;0;0;7;1;4;1;0;1;0
ENSG00000259773;304;2;1;1;0;1;2;0;0;0
ENSG00000241130;282;0;0;0;0;1;0;0;0;0
ENSG00000140525;11853;541;464;568;589;401;383;612;769;399
ENSG00000140521;7699;1350;1045;1126;1044;1191;1162;1069;1436;1049
ENSG00000208003;96;0;0;0;1;0;1;0;0;0
ENSG00000259546;683;0;0;0;0;0;0;0;0;0
ENSG00000259649;744;8;4;2;2;5;5;1;0;0
ENSG00000117899;7455;1180;900;1128;922;1035;917;1377;1300;1547
